"Species","Region","Ymi","Ymax","K","Titulo","Title"
"Clathrina sp1","Corredor",2014,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Clathrina sp1 en Corredor"
"Clathrina sp1","Loreto",2014,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Clathrina sp1 en Loreto"
"Cliona californiana","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Cliona californiana en Alto Golfo"
"Cliona californiana","Santa Rosalia",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Cliona californiana en Santa Rosalia"
"Clupea spp","Corredor",2001,2001,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Clupea spp en Corredor"
"Columbella sp1","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Columbella sp1 en Alto Golfo"
"Columbella sp1","Corredor",2009,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Columbella sp1 en Corredor"
"Columbella sp1","La Paz",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Columbella sp1 en La Paz"
"Columbella sp1","La Ventana",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Columbella sp1 en La Ventana"
"Columbella sp1","Loreto",2009,2009,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Columbella sp1 en Loreto"
"Columbella sp1","Santa Rosalia",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Columbella sp1 en Santa Rosalia"
"Columbella sp2","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Columbella sp2 en Islas Marias"
"Conus diadema","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus diadema en Revillagigedo"
"Conus princeps","Alto Golfo",2010,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus princeps en Alto Golfo"
"Conus princeps","Cabo Pulmo",2010,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus princeps en Cabo Pulmo"
"Conus princeps","Corredor",2010,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus princeps en Corredor"
"Conus princeps","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus princeps en Islas Marias"
"Conus princeps","La Paz",2009,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus princeps en La Paz"
"Conus princeps","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus princeps en La Ventana"
"Conus princeps","Loreto",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus princeps en Loreto"
"Conus princeps","Los Cabos",2011,2012,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus princeps en Los Cabos"
"Conus princeps","Santa Rosalia",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus princeps en Santa Rosalia"
"Conus purpurascens","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus purpurascens en Revillagigedo"
"Conus spp","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus spp en Alto Golfo"
"Conus spp","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus spp en Bahia Banderas"
"Conus spp","Cabo Pulmo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus spp en Cabo Pulmo"
"Conus spp","Corredor",2005,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus spp en Corredor"
"Conus spp","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus spp en Huatulco"
"Conus spp","La Paz",2005,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus spp en La Paz"
"Conus spp","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus spp en La Ventana"
"Conus spp","Loreto",1999,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus spp en Loreto"
"Conus spp","Los Cabos",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus spp en Los Cabos"
"Conus spp","Santa Rosalia",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus spp en Santa Rosalia"
"Conus tiaratus","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Conus tiaratus en Revillagigedo"
"Crocodilichthys gracilis","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Crocodilichthys gracilis en Islas Marias"
"Crocodilichthys gracilis","La Paz",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Crocodilichthys gracilis en La Paz"
"Crocodilichthys gracilis","Loreto",2006,2006,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Crocodilichthys gracilis en Loreto"
"Cucumaria flamma","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Cucumaria flamma en Bahia Banderas"
"Cucumaria flamma","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Cucumaria flamma en Huatulco"
"Dasyatis dipterura","Cabo Pulmo",2012,2015,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dasyatis dipterura en Cabo Pulmo"
"Dasyatis dipterura","Corredor",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dasyatis dipterura en Corredor"
"Dasyatis dipterura","Loreto",2013,2015,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dasyatis dipterura en Loreto"
"Dasyatis spp","Alto Golfo",2006,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dasyatis spp en Alto Golfo"
"Dasyatis spp","Cabo Pulmo",2012,2012,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dasyatis spp en Cabo Pulmo"
"Dasyatis spp","Corredor",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dasyatis spp en Corredor"
"Dasyatis spp","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dasyatis spp en Islas Marias"
"Dasyatis spp","Loreto",2002,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dasyatis spp en Loreto"
"Dasyatis spp","Santa Rosalia",2009,2009,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dasyatis spp en Santa Rosalia"
"Decapterus macarellus","Cabo Pulmo",2014,2014,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Decapterus macarellus en Cabo Pulmo"
"Decapterus macarellus","La Ventana",2015,2015,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Decapterus macarellus en La Ventana"
"Decapterus muroadsi","Cabo Pulmo",2015,2015,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Decapterus muroadsi en Cabo Pulmo"
"Decapterus muroadsi","Huatulco",2016,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Decapterus muroadsi en Huatulco"
"Dermatolepis dermatolepis","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dermatolepis dermatolepis en Islas Marias"
"Dermatolepis dermatolepis","La Ventana",1999,1999,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dermatolepis dermatolepis en La Ventana"
"Dermatolepis dermatolepis","Loreto",2012,2012,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dermatolepis dermatolepis en Loreto"
"Dermatolepis dermatolepis","Los Cabos",2014,2014,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dermatolepis dermatolepis en Los Cabos"
"Dermatolepis dermatolepis","Revillagigedo",2006,2006,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dermatolepis dermatolepis en Revillagigedo"
"Desmospongia sp1","Alto Golfo",2009,2009,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Desmospongia sp1 en Alto Golfo"
"Desmospongia sp2","Cabo Pulmo",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Desmospongia sp2 en Cabo Pulmo"
"Desmospongia sp2","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Desmospongia sp2 en Islas Marias"
"Diadema mexicanum","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diadema mexicanum en Alto Golfo"
"Diadema mexicanum","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diadema mexicanum en Bahia Banderas"
"Diadema mexicanum","Cabo Pulmo",2009,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diadema mexicanum en Cabo Pulmo"
"Diadema mexicanum","Corredor",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diadema mexicanum en Corredor"
"Diadema mexicanum","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diadema mexicanum en Huatulco"
"Diadema mexicanum","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diadema mexicanum en Islas Marias"
"Diadema mexicanum","La Paz",2000,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diadema mexicanum en La Paz"
"Diadema mexicanum","La Ventana",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diadema mexicanum en La Ventana"
"Diadema mexicanum","Loreto",1998,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diadema mexicanum en Loreto"
"Diadema mexicanum","Los Cabos",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diadema mexicanum en Los Cabos"
"Diadema mexicanum","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diadema mexicanum en Revillagigedo"
"Diadema mexicanum","Santa Rosalia",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diadema mexicanum en Santa Rosalia"
"Didemnum sp1","Alto Golfo",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Didemnum sp1 en Alto Golfo"
"Didemnum sp1","La Paz",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Didemnum sp1 en La Paz"
"Didemnum sp1","Loreto",2009,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Didemnum sp1 en Loreto"
"Didemnum sp1","Santa Rosalia",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Didemnum sp1 en Santa Rosalia"
"Diodon holocanthus","Alto Golfo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon holocanthus en Alto Golfo"
"Diodon holocanthus","Bahia Banderas",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon holocanthus en Bahia Banderas"
"Diodon holocanthus","Cabo Pulmo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon holocanthus en Cabo Pulmo"
"Diodon holocanthus","Corredor",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon holocanthus en Corredor"
"Diodon holocanthus","Huatulco",2016,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon holocanthus en Huatulco"
"Diodon holocanthus","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon holocanthus en Islas Marias"
"Diodon holocanthus","La Paz",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon holocanthus en La Paz"
"Diodon holocanthus","La Ventana",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon holocanthus en La Ventana"
"Diodon holocanthus","Loreto",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon holocanthus en Loreto"
"Diodon holocanthus","Los Cabos",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon holocanthus en Los Cabos"
"Diodon holocanthus","Revillagigedo",2006,2006,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon holocanthus en Revillagigedo"
"Diodon holocanthus","Santa Rosalia",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon holocanthus en Santa Rosalia"
"Diodon hystrix","Alto Golfo",1999,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon hystrix en Alto Golfo"
"Diodon hystrix","Bahia Banderas",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon hystrix en Bahia Banderas"
"Diodon hystrix","Cabo Pulmo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon hystrix en Cabo Pulmo"
"Diodon hystrix","Corredor",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon hystrix en Corredor"
"Diodon hystrix","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon hystrix en Islas Marias"
"Diodon hystrix","La Paz",1998,2014,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon hystrix en La Paz"
"Diodon hystrix","La Ventana",1999,2015,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon hystrix en La Ventana"
"Diodon hystrix","Loreto",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon hystrix en Loreto"
"Diodon hystrix","Los Cabos",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon hystrix en Los Cabos"
"Diodon hystrix","Revillagigedo",2006,2006,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diodon hystrix en Revillagigedo"
"Diplobatis ommata","Alto Golfo",2007,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diplobatis ommata en Alto Golfo"
"Diplobatis ommata","Corredor",2001,2001,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diplobatis ommata en Corredor"
"Diplobatis ommata","Santa Rosalia",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Diplobatis ommata en Santa Rosalia"
"Dolabella californica","Corredor",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dolabella californica en Corredor"
"Dolabella californica","La Paz",2011,2011,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dolabella californica en La Paz"
"Dolabella californica","Loreto",2011,2011,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dolabella californica en Loreto"
"Doriprismatica sedna","Alto Golfo",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Doriprismatica sedna en Alto Golfo"
"Doriprismatica sedna","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Doriprismatica sedna en Bahia Banderas"
"Doriprismatica sedna","Corredor",2014,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Doriprismatica sedna en Corredor"
"Doriprismatica sedna","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Doriprismatica sedna en Islas Marias"
"Doriprismatica sedna","La Ventana",2014,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Doriprismatica sedna en La Ventana"
"Doriprismatica sedna","Loreto",2014,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Doriprismatica sedna en Loreto"
"Doriprismatica sedna","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Doriprismatica sedna en Revillagigedo"
"Dragmacidon mexicanum","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dragmacidon mexicanum en Alto Golfo"
"Dragmacidon mexicanum","Corredor",2011,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dragmacidon mexicanum en Corredor"
"Dragmacidon mexicanum","Loreto",2014,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dragmacidon mexicanum en Loreto"
"Dragmacidon mexicanum","Santa Rosalia",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Dragmacidon mexicanum en Santa Rosalia"
"Echidna nebulosa","Alto Golfo",2008,2008,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echidna nebulosa en Alto Golfo"
"Echidna nebulosa","Corredor",1999,2012,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echidna nebulosa en Corredor"
"Echidna nebulosa","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echidna nebulosa en Islas Marias"
"Echidna nebulosa","La Paz",2002,2006,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echidna nebulosa en La Paz"
"Echidna nebulosa","Loreto",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echidna nebulosa en Loreto"
"Echidna nebulosa","Los Cabos",2015,2015,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echidna nebulosa en Los Cabos"
"Echidna nocturna","Corredor",1999,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echidna nocturna en Corredor"
"Echidna nocturna","La Paz",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echidna nocturna en La Paz"
"Echidna nocturna","La Ventana",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echidna nocturna en La Ventana"
"Echidna nocturna","Santa Rosalia",2016,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echidna nocturna en Santa Rosalia"
"Echinaster tenuispina","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinaster tenuispina en Alto Golfo"
"Echinaster tenuispina","Corredor",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinaster tenuispina en Corredor"
"Echinaster tenuispina","La Paz",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinaster tenuispina en La Paz"
"Echinaster tenuispina","La Ventana",2013,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinaster tenuispina en La Ventana"
"Echinaster tenuispina","Loreto",2003,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinaster tenuispina en Loreto"
"Echinaster tenuispina","Santa Rosalia",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinaster tenuispina en Santa Rosalia"
"Echinometra mathaei","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinometra mathaei en Bahia Banderas"
"Echinometra mathaei","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinometra mathaei en Islas Marias"
"Echinometra mathaei","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinometra mathaei en Revillagigedo"
"Echinometra vanbrunti","Alto Golfo",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinometra vanbrunti en Alto Golfo"
"Echinometra vanbrunti","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinometra vanbrunti en Bahia Banderas"
"Echinometra vanbrunti","Cabo Pulmo",2009,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinometra vanbrunti en Cabo Pulmo"
"Echinometra vanbrunti","Corredor",1998,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinometra vanbrunti en Corredor"
"Echinometra vanbrunti","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinometra vanbrunti en Huatulco"
"Echinometra vanbrunti","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinometra vanbrunti en Islas Marias"
"Echinometra vanbrunti","La Paz",2000,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinometra vanbrunti en La Paz"
"Echinometra vanbrunti","La Ventana",2013,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinometra vanbrunti en La Ventana"
"Echinometra vanbrunti","Loreto",2000,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinometra vanbrunti en Loreto"
"Echinometra vanbrunti","Los Cabos",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinometra vanbrunti en Los Cabos"
"Echinometra vanbrunti","Santa Rosalia",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Echinometra vanbrunti en Santa Rosalia"
"Elacatinus puncticulatus","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Elacatinus puncticulatus en Islas Marias"
"Elacatinus puncticulatus","Loreto",2006,2006,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Elacatinus puncticulatus en Loreto"
"Elagatis bipinnulata","Alto Golfo",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Elagatis bipinnulata en Alto Golfo"
"Elagatis bipinnulata","Corredor",2016,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T2","Talla de Elagatis bipinnulata en Corredor"
