"","Scientific name","State/Province","Vernacular name","Min","Max","Inicio","Inicio_I","Key"
"628","Robertsella mystica","Tabasco","Cangrejo",1997,1997,"Presencia de Robertsella mystica en Tabasco","Presencia de Cangrejo en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"629","Robertsella mystica","Tamaulipas","Cangrejo",1990,1990,"Presencia de Robertsella mystica en Tamaulipas","Presencia de Cangrejo en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"630","Robertsella mystica","Veracruz de Ignacio de la Llave","Cangrejo",1997,1997,"Presencia de Robertsella mystica en Veracruz de Ignacio de la Llave","Presencia de Cangrejo en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"631","Rochinia","Campeche","Cangrejo",1994,1994,"Presencia de Rochinia en Campeche","Presencia de Cangrejo en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"632","Scaphella","Campeche","Gastrí_podo,Molusco,",1984,1984,"Presencia de Scaphella en Campeche","Presencia de Gastrí_podo,Molusco, en Campeche","Abundancia; Ecologia; Bentos; Historico; Gastrí_podo,Molusco,"
"633","Scaphella","Tabasco","Gastrí_podo,Molusco,",1984,1984,"Presencia de Scaphella en Tabasco","Presencia de Gastrí_podo,Molusco, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Gastrí_podo,Molusco,"
"634","Scaphella","Veracruz de Ignacio de la Llave","Gastrí_podo,Molusco,",1984,1984,"Presencia de Scaphella en Veracruz de Ignacio de la Llave","Presencia de Gastrí_podo,Molusco, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Gastrí_podo,Molusco,"
"635","Scaphella dubia","Campeche","Gastrí_podo,Molusco,",1988,1988,"Presencia de Scaphella dubia en Campeche","Presencia de Gastrí_podo,Molusco, en Campeche","Abundancia; Ecologia; Bentos; Historico; Gastrí_podo,Molusco,"
"636","Scaphella dubia","Tabasco","Gastrí_podo,Molusco,",1983,1997,"Presencia de Scaphella dubia en Tabasco","Presencia de Gastrí_podo,Molusco, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Gastrí_podo,Molusco,"
"637","Scaphella dubia","Veracruz de Ignacio de la Llave","Gastrí_podo,Molusco,",1988,1988,"Presencia de Scaphella dubia en Veracruz de Ignacio de la Llave","Presencia de Gastrí_podo,Molusco, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Gastrí_podo,Molusco,"
"638","Sciaena","Tamaulipas","Actinopterigio,Corvina,",1990,1990,"Presencia de Sciaena en Tamaulipas","Presencia de Actinopterigio,Corvina, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Corvina,"
"639","Sconsia grayi","Campeche","Molusco,Gastrí_podo,",1987,1987,"Presencia de Sconsia grayi en Campeche","Presencia de Molusco,Gastrí_podo, en Campeche","Abundancia; Ecologia; Bentos; Historico; Molusco,Gastrí_podo,"
"640","Sconsia grayi","Veracruz de Ignacio de la Llave","Molusco,Gastrí_podo,",1987,1987,"Presencia de Sconsia grayi en Veracruz de Ignacio de la Llave","Presencia de Molusco,Gastrí_podo, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Molusco,Gastrí_podo,"
"641","Scorpaena","Tabasco","Actinopterigio,Escorpií_n,",1997,1997,"Presencia de Scorpaena en Tabasco","Presencia de Actinopterigio,Escorpií_n, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Escorpií_n,"
"642","Scorpaena","Tamaulipas","Actinopterigio,Escorpií_n,",1993,1993,"Presencia de Scorpaena en Tamaulipas","Presencia de Actinopterigio,Escorpií_n, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Escorpií_n,"
"643","Scorpaena","Veracruz de Ignacio de la Llave","Actinopterigio,Escorpií_n,",1997,1997,"Presencia de Scorpaena en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Escorpií_n, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Escorpií_n,"
"644","Scorpaena  brasiliensis","Veracruz de Ignacio de la Llave","Actinopterigio,Escorpií_n pardo,",1997,1997,"Presencia de Scorpaena  brasiliensis en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Escorpií_n pardo, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Escorpií_n pardo,"
"645","Scorpaena  calcarata","Tamaulipas","Actinopterigio,Escorpií_n pelí_n,",1990,1990,"Presencia de Scorpaena  calcarata en Tamaulipas","Presencia de Actinopterigio,Escorpií_n pelí_n, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Escorpií_n pelí_n,"
"646","Scorpaena  calcarata","Veracruz de Ignacio de la Llave","Actinopterigio,Escorpií_n pelí_n,",1988,1988,"Presencia de Scorpaena  calcarata en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Escorpií_n pelí_n, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Escorpií_n pelí_n,"
"647","Scorpaena  dispar","Tabasco","Actinopterigio,Escorpií_n jorobado,",1997,1997,"Presencia de Scorpaena  dispar en Tabasco","Presencia de Actinopterigio,Escorpií_n jorobado, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Escorpií_n jorobado,"
"648","Scorpaena  dispar","Veracruz de Ignacio de la Llave","Actinopterigio,Escorpií_n jorobado,",1997,1997,"Presencia de Scorpaena  dispar en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Escorpií_n jorobado, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Escorpií_n jorobado,"
"649","Scyllarides","Yucatíçn","Langosta",1983,1983,"Presencia de Scyllarides en Yucatíçn","Presencia de Langosta en Yucatíçn","Abundancia; Ecologia; Bentos; Historico; Langosta"
"650","Scyllarides nodifer","Tamaulipas","Langosta",1990,1990,"Presencia de Scyllarides nodifer en Tamaulipas","Presencia de Langosta en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Langosta"
"651","Scyllarus","Campeche","Langosta",1984,1984,"Presencia de Scyllarus en Campeche","Presencia de Langosta en Campeche","Abundancia; Ecologia; Bentos; Historico; Langosta"
"652","Scyllarus","Tabasco","Langosta",1997,1997,"Presencia de Scyllarus en Tabasco","Presencia de Langosta en Tabasco","Abundancia; Ecologia; Bentos; Historico; Langosta"
"653","Scyllarus americanus","Veracruz de Ignacio de la Llave","Langosta",1997,1997,"Presencia de Scyllarus americanus en Veracruz de Ignacio de la Llave","Presencia de Langosta en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Langosta"
"654","Scyllarus chacei","Campeche","Langosta",1988,1988,"Presencia de Scyllarus chacei en Campeche","Presencia de Langosta en Campeche","Abundancia; Ecologia; Bentos; Historico; Langosta"
"655","Scyllarus chacei","Tabasco","Langosta",1988,1997,"Presencia de Scyllarus chacei en Tabasco","Presencia de Langosta en Tabasco","Abundancia; Ecologia; Bentos; Historico; Langosta"
"656","Scyllarus chacei","Tamaulipas","Langosta",1990,1990,"Presencia de Scyllarus chacei en Tamaulipas","Presencia de Langosta en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Langosta"
"657","Scyllarus chacei","Veracruz de Ignacio de la Llave","Langosta",1984,1988,"Presencia de Scyllarus chacei en Veracruz de Ignacio de la Llave","Presencia de Langosta en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Langosta"
"658","Sebastes norvegicus","Tabasco","Rojo,Actinopterigio,",1995,1995,"Presencia de Sebastes norvegicus en Tabasco","Presencia de Rojo,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Rojo,Actinopterigio,"
"659","Selene setapinnis","Tabasco","Jorobado caballa,Actinopterigio,",1997,1997,"Presencia de Selene setapinnis en Tabasco","Presencia de Jorobado caballa,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Jorobado caballa,Actinopterigio,"
"660","Selene setapinnis","Veracruz de Ignacio de la Llave","Jorobado caballa,Actinopterigio,",1997,1997,"Presencia de Selene setapinnis en Veracruz de Ignacio de la Llave","Presencia de Jorobado caballa,Actinopterigio, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Jorobado caballa,Actinopterigio,"
"661","Semicassis granulata","Veracruz de Ignacio de la Llave","Gastrí_podo,Molusco,",1988,1988,"Presencia de Semicassis granulata en Veracruz de Ignacio de la Llave","Presencia de Gastrí_podo,Molusco, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Gastrí_podo,Molusco,"
"662","Serranus atrobranchus","Campeche","Serrano oreja negra,Actinopterigio,",1997,1997,"Presencia de Serranus atrobranchus en Campeche","Presencia de Serrano oreja negra,Actinopterigio, en Campeche","Abundancia; Ecologia; Bentos; Historico; Serrano oreja negra,Actinopterigio,"
"663","Serranus atrobranchus","Tabasco","Serrano oreja negra,Actinopterigio,",1997,1997,"Presencia de Serranus atrobranchus en Tabasco","Presencia de Serrano oreja negra,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Serrano oreja negra,Actinopterigio,"
"664","Serranus atrobranchus","Tamaulipas","Serrano oreja negra,Actinopterigio,",1990,1993,"Presencia de Serranus atrobranchus en Tamaulipas","Presencia de Serrano oreja negra,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Serrano oreja negra,Actinopterigio,"
"665","Sicyonia","Campeche","Gamba",1983,1994,"Presencia de Sicyonia en Campeche","Presencia de Gamba en Campeche","Abundancia; Ecologia; Bentos; Historico; Gamba"
"666","Sicyonia","Tabasco","Gamba",1983,1997,"Presencia de Sicyonia en Tabasco","Presencia de Gamba en Tabasco","Abundancia; Ecologia; Bentos; Historico; Gamba"
"667","Sicyonia","Tamaulipas","Gamba",1990,1990,"Presencia de Sicyonia en Tamaulipas","Presencia de Gamba en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Gamba"
"668","Sicyonia","Veracruz de Ignacio de la Llave","Gamba",1983,1994,"Presencia de Sicyonia en Veracruz de Ignacio de la Llave","Presencia de Gamba en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Gamba"
"669","Sicyonia brevirostris","Campeche","Gamba",1983,1988,"Presencia de Sicyonia brevirostris en Campeche","Presencia de Gamba en Campeche","Abundancia; Ecologia; Bentos; Historico; Gamba"
"670","Sicyonia brevirostris","Tabasco","Gamba",1983,1997,"Presencia de Sicyonia brevirostris en Tabasco","Presencia de Gamba en Tabasco","Abundancia; Ecologia; Bentos; Historico; Gamba"
"671","Sicyonia brevirostris","Tamaulipas","Gamba",1989,1990,"Presencia de Sicyonia brevirostris en Tamaulipas","Presencia de Gamba en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Gamba"
"672","Sicyonia brevirostris","Veracruz de Ignacio de la Llave","Gamba",1983,1997,"Presencia de Sicyonia brevirostris en Veracruz de Ignacio de la Llave","Presencia de Gamba en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Gamba"
"673","Sicyonia brevirostris","Yucatíçn","Gamba",NA,NA,"Presencia de Sicyonia brevirostris en Yucatíçn","Presencia de Gamba en Yucatíçn","Abundancia; Ecologia; Bentos; Historico; Gamba"
"674","Sicyonia burkenroadi","Campeche","Gamba",1987,1988,"Presencia de Sicyonia burkenroadi en Campeche","Presencia de Gamba en Campeche","Abundancia; Ecologia; Bentos; Historico; Gamba"
"675","Sicyonia burkenroadi","Tabasco","Gamba",1987,1988,"Presencia de Sicyonia burkenroadi en Tabasco","Presencia de Gamba en Tabasco","Abundancia; Ecologia; Bentos; Historico; Gamba"
"676","Sicyonia burkenroadi","Tamaulipas","Gamba",1989,1990,"Presencia de Sicyonia burkenroadi en Tamaulipas","Presencia de Gamba en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Gamba"
"677","Sicyonia burkenroadi","Veracruz de Ignacio de la Llave","Gamba",1983,1988,"Presencia de Sicyonia burkenroadi en Veracruz de Ignacio de la Llave","Presencia de Gamba en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Gamba"
"678","Sicyonia dorsalis","Campeche","Gamba",1983,1987,"Presencia de Sicyonia dorsalis en Campeche","Presencia de Gamba en Campeche","Abundancia; Ecologia; Bentos; Historico; Gamba"
"679","Sicyonia dorsalis","Tabasco","Gamba",1983,1997,"Presencia de Sicyonia dorsalis en Tabasco","Presencia de Gamba en Tabasco","Abundancia; Ecologia; Bentos; Historico; Gamba"
"680","Sicyonia dorsalis","Tamaulipas","Gamba",1987,1990,"Presencia de Sicyonia dorsalis en Tamaulipas","Presencia de Gamba en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Gamba"
"681","Sicyonia dorsalis","Veracruz de Ignacio de la Llave","Gamba",1983,1997,"Presencia de Sicyonia dorsalis en Veracruz de Ignacio de la Llave","Presencia de Gamba en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Gamba"
"682","Sicyonia stimpsoni","Tabasco","Gamba",1984,1997,"Presencia de Sicyonia stimpsoni en Tabasco","Presencia de Gamba en Tabasco","Abundancia; Ecologia; Bentos; Historico; Gamba"
"683","Sicyonia stimpsoni","Veracruz de Ignacio de la Llave","Gamba",1983,1987,"Presencia de Sicyonia stimpsoni en Veracruz de Ignacio de la Llave","Presencia de Gamba en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Gamba"
"684","Sicyonia typica","Campeche","Gamba",1984,1984,"Presencia de Sicyonia typica en Campeche","Presencia de Gamba en Campeche","Abundancia; Ecologia; Bentos; Historico; Gamba"
"685","Sicyonia typica","Tabasco","Gamba",1983,1994,"Presencia de Sicyonia typica en Tabasco","Presencia de Gamba en Tabasco","Abundancia; Ecologia; Bentos; Historico; Gamba"
"686","Sicyonia typica","Tamaulipas","Gamba",1989,1990,"Presencia de Sicyonia typica en Tamaulipas","Presencia de Gamba en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Gamba"
"687","Sicyonia typica","Veracruz de Ignacio de la Llave","Gamba",1983,1997,"Presencia de Sicyonia typica en Veracruz de Ignacio de la Llave","Presencia de Gamba en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Gamba"
"688","Siratus","Tabasco","Molusco,Gastrí_podo,",1997,1997,"Presencia de Siratus en Tabasco","Presencia de Molusco,Gastrí_podo, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Molusco,Gastrí_podo,"
"689","Siratus beauii","Campeche","Molusco,Gastrí_podo,",1988,1988,"Presencia de Siratus beauii en Campeche","Presencia de Molusco,Gastrí_podo, en Campeche","Abundancia; Ecologia; Bentos; Historico; Molusco,Gastrí_podo,"
"690","Siratus beauii","Tabasco","Molusco,Gastrí_podo,",1987,1988,"Presencia de Siratus beauii en Tabasco","Presencia de Molusco,Gastrí_podo, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Molusco,Gastrí_podo,"
"691","Siratus beauii","Veracruz de Ignacio de la Llave","Molusco,Gastrí_podo,",1984,1984,"Presencia de Siratus beauii en Veracruz de Ignacio de la Llave","Presencia de Molusco,Gastrí_podo, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Molusco,Gastrí_podo,"
"692","Siratus formosus","Tabasco","Gastrí_podo,Molusco,",1983,1983,"Presencia de Siratus formosus en Tabasco","Presencia de Gastrí_podo,Molusco, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Gastrí_podo,Molusco,"
"693","Solenocera","Campeche","Langostino",1983,1994,"Presencia de Solenocera en Campeche","Presencia de Langostino en Campeche","Abundancia; Ecologia; Bentos; Historico; Langostino"
"694","Solenocera","Tabasco","Langostino",1984,1997,"Presencia de Solenocera en Tabasco","Presencia de Langostino en Tabasco","Abundancia; Ecologia; Bentos; Historico; Langostino"
"695","Solenocera","Tamaulipas","Langostino",1989,1990,"Presencia de Solenocera en Tamaulipas","Presencia de Langostino en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Langostino"
"696","Solenocera","Veracruz de Ignacio de la Llave","Langostino",1983,1990,"Presencia de Solenocera en Veracruz de Ignacio de la Llave","Presencia de Langostino en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Langostino"
"697","Solenocera","Yucatíçn","Langostino",1984,1984,"Presencia de Solenocera en Yucatíçn","Presencia de Langostino en Yucatíçn","Abundancia; Ecologia; Bentos; Historico; Langostino"
"698","Solenocera atlantidis","Campeche","Langostino",1995,1995,"Presencia de Solenocera atlantidis en Campeche","Presencia de Langostino en Campeche","Abundancia; Ecologia; Bentos; Historico; Langostino"
"699","Solenocera atlantidis","Tabasco","Langostino",1997,1997,"Presencia de Solenocera atlantidis en Tabasco","Presencia de Langostino en Tabasco","Abundancia; Ecologia; Bentos; Historico; Langostino"
"700","Solenocera atlantidis","Veracruz de Ignacio de la Llave","Langostino",1997,1997,"Presencia de Solenocera atlantidis en Veracruz de Ignacio de la Llave","Presencia de Langostino en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Langostino"
"701","Solenocera vioscai","Campeche","Langostino",1983,1988,"Presencia de Solenocera vioscai en Campeche","Presencia de Langostino en Campeche","Abundancia; Ecologia; Bentos; Historico; Langostino"
"702","Solenocera vioscai","Tabasco","Langostino",1983,1997,"Presencia de Solenocera vioscai en Tabasco","Presencia de Langostino en Tabasco","Abundancia; Ecologia; Bentos; Historico; Langostino"
"703","Solenocera vioscai","Tamaulipas","Langostino",1989,1993,"Presencia de Solenocera vioscai en Tamaulipas","Presencia de Langostino en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Langostino"
"704","Solenocera vioscai","Veracruz de Ignacio de la Llave","Langostino",1984,1997,"Presencia de Solenocera vioscai en Veracruz de Ignacio de la Llave","Presencia de Langostino en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Langostino"
"705","Solenolambrus","Campeche","Cangrejo",1988,1988,"Presencia de Solenolambrus en Campeche","Presencia de Cangrejo en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"706","Solenolambrus","Tabasco","Cangrejo",1994,1997,"Presencia de Solenolambrus en Tabasco","Presencia de Cangrejo en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"707","Solenolambrus","Tamaulipas","Cangrejo",1989,1989,"Presencia de Solenolambrus en Tamaulipas","Presencia de Cangrejo en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"708","Solenolambrus","Veracruz de Ignacio de la Llave","Cangrejo",1994,1994,"Presencia de Solenolambrus en Veracruz de Ignacio de la Llave","Presencia de Cangrejo en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"709","Sphenocarcinus corrosus","Tabasco","Cangrejo",1987,1994,"Presencia de Sphenocarcinus corrosus en Tabasco","Presencia de Cangrejo en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"710","Sphenocarcinus corrosus","Tamaulipas","Cangrejo",1990,1990,"Presencia de Sphenocarcinus corrosus en Tamaulipas","Presencia de Cangrejo en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
