Short_Title,Keywords,Author,Institution,Dataset_Available,Subject_name,Area,Region,Location,Start_Year,End_Year,Data_Time_Points,Unit_Type,Temporal_Resolution,Spatial_Resolution,Dataset_Title,Compilation_Title,Publication_Year,Reference,Available_Metadata,Metadata_name,User_Contact,Institution_Type,Research_Fund,Research_Field,SE_Interaction,Data_Uncertanty,Notes,Lat,Long
Registro de Laurencia (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Laurencia,Pacific,Sentral Pacific,Bahia Banderas,1980,2001,5,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.8588595,-105.4156574
Registro de Liagora (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Liagora,Pacific,Sentral Pacific,Bahia Banderas,1988,1988,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.7873335,-105.5041665
Registro de Lithophyllum (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Lithophyllum,Pacific,Sentral Pacific,Bahia Banderas,1987,1988,2,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.7192,-105.4432
Registro de Lyngbya (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Lyngbya,Pacific,Sentral Pacific,Bahia Banderas,1980,2001,5,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.79525863,-105.3926146
Registro de Microcoleus (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Microcoleus,Pacific,Sentral Pacific,Bahia Banderas,1980,1987,2,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.9715,-105.363
Registro de Nodularia (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Nodularia,Pacific,Sentral Pacific,Bahia Banderas,1987,1987,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.87,-105.443
Registro de Padina (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Padina,Pacific,Sentral Pacific,Bahia Banderas,1980,2001,6,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.76947619,-105.4789524
Registro de Peyssonnelia (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Peyssonnelia,Pacific,Sentral Pacific,Bahia Banderas,1987,1988,3,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.8055,-105.4235
Registro de Pleonosporium (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Pleonosporium,Pacific,Sentral Pacific,Bahia Banderas,1988,1988,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,21.138,-105.232
Registro de Polysiphonia (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Polysiphonia,Pacific,Sentral Pacific,Bahia Banderas,1987,2001,4,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.71688889,-105.4173333
Registro de Porolithon (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Porolithon,Pacific,Sentral Pacific,Bahia Banderas,1988,1988,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.4873335,-105.4373335
Registro de Ralfsia (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Ralfsia,Pacific,Sentral Pacific,Bahia Banderas,1987,1987,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,21.138,-105.232
Registro de Rhizoclonium (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Rhizoclonium,Pacific,Sentral Pacific,Bahia Banderas,1988,2001,2,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.7175,-105.401
Registro de Sargassum (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Sargassum,Pacific,Sentral Pacific,Bahia Banderas,1986,2001,5,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.75057539,-105.4054792
Registro de Sphacelaria (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Sphacelaria,Pacific,Sentral Pacific,Bahia Banderas,1987,2001,2,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.636,-105.4545
Registro de Spongites (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Spongites,Pacific,Sentral Pacific,Bahia Banderas,1988,1988,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.785,-105.501
Registro de Spyridia (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Spyridia,Pacific,Sentral Pacific,Bahia Banderas,1988,1988,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.771,-105.516
Registro de Struvea (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Struvea,Pacific,Sentral Pacific,Bahia Banderas,1980,1980,1,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,21.158,-105.225
Registro de Tayloriella (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Tayloriella,Pacific,Sentral Pacific,Bahia Banderas,1980,1987,3,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.72211111,-105.5452222
Registro de Ulva (Gen.) en Bahia Banderas,macroalgas; algas; Chlorophyta; Phaeophyta; Rhodophyta; Cianophyta; FCME; Herbario,"Gonzalez Gonzalez., et al",GBIF-UNAM,1,Ulva,Pacific,Sentral Pacific,Bahia Banderas,1970,2001,8,Value,Year,Georeferenced,Inventario de macroalgas de Bahia de Banderas: Fase I y Fase II,Global Biodiversity Information Facility,2017,https://doi.org/10.15468/pglvkj,NA,NA,Sonia Alejandra Careaga Olvera; scareaga@conabio.gob.mx,ACA,GOV,Ecology,Status,NA,NA,20.72710056,-105.4907155
