"","Especie","Region","Comun","Key","Key_I","Esta","Title"
"417","Pterois volitans","SAM","Pez leon","Pez leon Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pez leon Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaI","Talla de Pterois volitans en Punta Herrero, Sian Kaan"
"418","Stenopus hispidus","SAM","Camaron boxeador","Camaron boxeador Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Camaron boxeador Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaI","Talla de Stenopus hispidus en Punta Herrero, Sian Kaan"
"419","Strombus gigas","SAM","Caracol rosado","Caracol rosado Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Caracol rosado Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaI","Talla de Strombus gigas en Punta Herrero, Sian Kaan"
"420","Tripneustes esculentus","SAM","Erizo blanco","Erizo blanco Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Erizo blanco Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaI","Talla de Tripneustes esculentus en Punta Herrero, Sian Kaan"
"421","Abudefduf saxatilis","SAM","Sargento","Sargento Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Sargento Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Abudefduf saxatilis en Maria Elena, Sian Kaan"
"422","Aetobatus narinari","SAM","Raya pinta","Raya pinta Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Raya pinta Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Aetobatus narinari en Maria Elena, Sian Kaan"
"423","Anisotremus virginicus","SAM","Margarita","Margarita Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Margarita Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Anisotremus virginicus en Maria Elena, Sian Kaan"
"424","Anisotremus surinamensis","SAM","Chan Kay","Chan Kay Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chan Kay Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Anisotremus surinamensis en Maria Elena, Sian Kaan"
"425","Balistes capriscus","SAM","Xcochin gris","Xcochin gris Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin gris Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Balistes capriscus en Maria Elena, Sian Kaan"
"426","Balistes vetula","SAM","Xcochin azul","Xcochin azul Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin azul Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Balistes vetula en Maria Elena, Sian Kaan"
"427","Bodianus rufus","SAM","Boquinete de arrecife","Boquinete de arrecife Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Boquinete de arrecife Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Bodianus rufus en Maria Elena, Sian Kaan"
"428","Canthidermis sufflamen","SAM","Xcochin blanco","Xcochin blanco Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin blanco Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Canthidermis sufflamen en Maria Elena, Sian Kaan"
"429","Caranx ruber","SAM","Cojinuda","Cojinuda Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cojinuda Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Caranx ruber en Maria Elena, Sian Kaan"
"430","Caranx latus","SAM","Jurel ojon","Jurel ojon Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Jurel ojon Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Caranx latus en Maria Elena, Sian Kaan"
"431","Caranx bartholomaei","SAM","Cojinuda amarilla","Cojinuda amarilla Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cojinuda amarilla Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Caranx bartholomaei en Maria Elena, Sian Kaan"
"432","Caranx crysos","SAM","Cojinuda gris","Cojinuda gris Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cojinuda gris Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Caranx crysos en Maria Elena, Sian Kaan"
"433","Cephalopholis cruentatus","SAM","Cabrilla de roca","Cabrilla de roca Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cabrilla de roca Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Cephalopholis cruentatus en Maria Elena, Sian Kaan"
"434","Cephalopholis fulva","SAM","Manzanita","Manzanita Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Manzanita Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Cephalopholis fulva en Maria Elena, Sian Kaan"
"435","Epinephelus guttatus","SAM","Cabrilla payaso","Cabrilla payaso Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cabrilla payaso Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Epinephelus guttatus en Maria Elena, Sian Kaan"
"436","Chromis sp.","SAM","Chromis","Chromis Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chromis Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Chromis sp. en Maria Elena, Sian Kaan"
"437","Damisela sp.","SAM","Damisela","Damisela Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Damisela Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Damisela sp. en Maria Elena, Sian Kaan"
"438","Dasyatis americana","SAM","Bala","Bala Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Bala Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Dasyatis americana en Maria Elena, Sian Kaan"
"439","Epinephelus adscensionis","SAM","Cabrilla lunar","Cabrilla lunar Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cabrilla lunar Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Epinephelus adscensionis en Maria Elena, Sian Kaan"
"440","Epinephelus striatus","SAM","Mero criollo","Mero criollo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mero criollo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Epinephelus striatus en Maria Elena, Sian Kaan"
"441","Epinephelus morio","SAM","Mero mestizo","Mero mestizo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mero mestizo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Epinephelus morio en Maria Elena, Sian Kaan"
"442","Gerres cinereus","SAM","Mojarra blanca","Mojarra blanca Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mojarra blanca Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Gerres cinereus en Maria Elena, Sian Kaan"
"443","Ginglymostoma cirratum","SAM","Tiburon gata","Tiburon gata Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Tiburon gata Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Ginglymostoma cirratum en Maria Elena, Sian Kaan"
"444","Gramma loreto","SAM","Mariposa gallo","Mariposa gallo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mariposa gallo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Gramma loreto en Maria Elena, Sian Kaan"
"445","Haemulon flavolineatum","SAM","Doradito","Doradito Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Doradito Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Haemulon flavolineatum en Maria Elena, Sian Kaan"
"446","Haemulon plumierii","SAM","Matagato","Matagato Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Matagato Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Haemulon plumierii en Maria Elena, Sian Kaan"
"447","Haemulon sciurus","SAM","Chac-chi lineas azules","Chac-chi lineas azules Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chac-chi lineas azules Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Haemulon sciurus en Maria Elena, Sian Kaan"
"448","Haemulon aurolineatum","SAM","Zotito","Zotito Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Zotito Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Haemulon aurolineatum en Maria Elena, Sian Kaan"
"449","Haemulon album","SAM","Zapatero","Zapatero Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Zapatero Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Haemulon album en Maria Elena, Sian Kaan"
"450","Haemulon parra","SAM","Barraza","Barraza Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Barraza Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Haemulon parra en Maria Elena, Sian Kaan"
"451","Haemulon melanurum","SAM","Zote","Zote Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Zote Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Haemulon melanurum en Maria Elena, Sian Kaan"
"452","Haemulon macrostomun","SAM","Chac-chi de cueva","Chac-chi de cueva Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chac-chi de cueva Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Haemulon macrostomun en Maria Elena, Sian Kaan"
"453","Haemulon sp.","SAM","Chac-chi","Chac-chi Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chac-chi Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Haemulon sp. en Maria Elena, Sian Kaan"
"454","Haemulon chrysargyreum","SAM","Ronco boca chica","Ronco boca chica Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Ronco boca chica Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Haemulon chrysargyreum en Maria Elena, Sian Kaan"
"455","Haemulon carbonarium","SAM","Chac-chi cola negra","Chac-chi cola negra Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chac-chi cola negra Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Haemulon carbonarium en Maria Elena, Sian Kaan"
"456","Haemulon striatum","SAM","Ronco rayado","Ronco rayado Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Ronco rayado Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Haemulon striatum en Maria Elena, Sian Kaan"
"457","Holacanthus ciliaris","SAM","Angel reina","Angel reina Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Angel reina Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Holacanthus ciliaris en Maria Elena, Sian Kaan"
"458","Holacanthus tricolor","SAM","Chabelita tricolor","Chabelita tricolor Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chabelita tricolor Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Holacanthus tricolor en Maria Elena, Sian Kaan"
"459","Kyphosus sectatrix/incisor","SAM","Cagona","Cagona Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cagona Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Kyphosus sectatrix/incisor en Maria Elena, Sian Kaan"
"460","Lachnolaimus maximus","SAM","Boquinete","Boquinete Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Boquinete Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Lachnolaimus maximus en Maria Elena, Sian Kaan"
"461","Lancero sp.","SAM","Cirujanos","Cirujanos Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cirujanos Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Lancero sp. en Maria Elena, Sian Kaan"
"462","Loro sp.","SAM","Loros","Loros Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loros Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Loro sp. en Maria Elena, Sian Kaan"
"463","Lutjanus apodus","SAM","Pargo amarillo","Pargo amarillo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo amarillo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Lutjanus apodus en Maria Elena, Sian Kaan"
"464","Lutjanus mahogoni","SAM","Pargo ojon","Pargo ojon Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo ojon Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Lutjanus mahogoni en Maria Elena, Sian Kaan"
"465","Lutjanus griseus","SAM","Pargo mulato","Pargo mulato Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo mulato Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Lutjanus griseus en Maria Elena, Sian Kaan"
"466","Lutjanus synagris","SAM","Pargo rayado","Pargo rayado Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo rayado Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Lutjanus synagris en Maria Elena, Sian Kaan"
"467","Lutjanus cyanopterus","SAM","Pargo cubera","Pargo cubera Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo cubera Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Lutjanus cyanopterus en Maria Elena, Sian Kaan"
"468","Lutjanus analis","SAM","Pargo lunar","Pargo lunar Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo lunar Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Lutjanus analis en Maria Elena, Sian Kaan"
"469","Lutjanus sp.","SAM","Pargo","Pargo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Lutjanus sp. en Maria Elena, Sian Kaan"
"470","Lutjanus jocu","SAM","Pargo lloron","Pargo lloron Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo lloron Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Lutjanus jocu en Maria Elena, Sian Kaan"
"471","Mariposa sp.","SAM","Mariposa","Mariposa Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mariposa Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Mariposa sp. en Maria Elena, Sian Kaan"
"472","Melichtys niger","SAM","Xcochin negro","Xcochin negro Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin negro Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Melichtys niger en Maria Elena, Sian Kaan"
"473","Microspathodon chrysurus","SAM","Damisela cola amarilla","Damisela cola amarilla Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Damisela cola amarilla Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Microspathodon chrysurus en Maria Elena, Sian Kaan"
"474","Mycteroperca phenax","SAM","Escobillo","Escobillo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Escobillo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Mycteroperca phenax en Maria Elena, Sian Kaan"
"475","Mycteroperca bonaci","SAM","Abadejo","Abadejo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Abadejo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Mycteroperca bonaci en Maria Elena, Sian Kaan"
"476","Mycteroperca tigris","SAM","Mero tigre","Mero tigre Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mero tigre Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Mycteroperca tigris en Maria Elena, Sian Kaan"
"477","Mycteroperca interstitialis","SAM","Mero boca amarilla","Mero boca amarilla Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mero boca amarilla Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Mycteroperca interstitialis en Maria Elena, Sian Kaan"
"478","Ocyurus chrysurus","SAM","Rubia","Rubia Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Rubia Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Ocyurus chrysurus en Maria Elena, Sian Kaan"
"479","Pluma sp.","SAM","Pluma","Pluma Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pluma Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Pluma sp. en Maria Elena, Sian Kaan"
"480","Pomacanthus arcuatus","SAM","Angel gris","Angel gris Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Angel gris Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Pomacanthus arcuatus en Maria Elena, Sian Kaan"
"481","Pomacanthus paru","SAM","Angel frances","Angel frances Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Angel frances Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Pomacanthus paru en Maria Elena, Sian Kaan"
"482","Pterois volitans/miles","SAM","Pez leon","Pez leon Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pez leon Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Pterois volitans/miles en Maria Elena, Sian Kaan"
"483","Scarus coeruleus","SAM","Loro azul","Loro azul Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro azul Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Scarus coeruleus en Maria Elena, Sian Kaan"
"484","Scarus vetula","SAM","Loro bigoton","Loro bigoton Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro bigoton Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Scarus vetula en Maria Elena, Sian Kaan"
"485","Scarus coelestinus","SAM","Loro medianoche","Loro medianoche Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro medianoche Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Scarus coelestinus en Maria Elena, Sian Kaan"
"486","Scomberomorus regalis","SAM","Sierra","Sierra Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Sierra Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Scomberomorus regalis en Maria Elena, Sian Kaan"
"487","Scomberomorus sp.","SAM","Sierra","Sierra Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Sierra Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","TallaII","Talla de Scomberomorus sp. en Maria Elena, Sian Kaan"
