"","Especie","Region","Comun","Key_T","Key","Titulo","Otro"
"1077","Crassedoma gigantea","PBC","Almeja de roca","Almeja de roca Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Almeja de roca Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Crassedoma gigantea en Loreto, BCS"
"1078","Neobernaya spadicea","PBC","Caracol porcelana","Caracol porcelana Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Caracol porcelana Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Neobernaya spadicea en Loreto, BCS"
"1079","Cypraea sp.","PBC","Caracol","Caracol Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Caracol Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Cypraea sp. en Loreto, BCS"
"1080","Muricea sp.","PBC","Gorgonido","Gorgonido Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Gorgonido Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Muricea sp. en Loreto, BCS"
"1081","Haliotis corrugata","PBC","Abulon amarillo","Abulon amarillo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Abulon amarillo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Haliotis corrugata en Loreto, BCS"
"1082","Haliotis cracherodii","PBC","Abulon negro","Abulon negro Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Abulon negro Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Haliotis cracherodii en Loreto, BCS"
"1083","Haliotis fulgens","PBC","Abulon azul","Abulon azul Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Abulon azul Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Haliotis fulgens en Loreto, BCS"
"1084","Haliotis rufescens","PBC","Abulon rojo","Abulon rojo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Abulon rojo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Haliotis rufescens en Loreto, BCS"
"1085","Haliotis sorenseni","PBC","Abulon chino","Abulon chino Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Abulon chino Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Haliotis sorenseni en Loreto, BCS"
"1086","Kelletia kelletii","PBC","Caracol tornillo","Caracol tornillo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Caracol tornillo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Kelletia kelletii en Loreto, BCS"
"1087","Leptogorgia chilensis","PBC","Gorgonido rojo","Gorgonido rojo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Gorgonido rojo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Leptogorgia chilensis en Loreto, BCS"
"1088","Megastraea turbanica","PBC","Caracol turbina","Caracol turbina Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Caracol turbina Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Megastraea turbanica en Loreto, BCS"
"1089","Megastraea undosa","PBC","Caracol undosa","Caracol undosa Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Caracol undosa Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Megastraea undosa en Loreto, BCS"
"1090","Loxorhynchus grandis","PBC","Cangrejo arana","Cangrejo arana Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Cangrejo arana Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Loxorhynchus grandis en Loreto, BCS"
"1091","Megathura crenulata","PBC","Lapa china","Lapa china Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Lapa china Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Megathura crenulata en Loreto, BCS"
"1092","Mesocentrotus franciscanus","PBC","Erizo rojo","Erizo rojo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Erizo rojo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Mesocentrotus franciscanus en Loreto, BCS"
"1093","Muricea californica","PBC","Gorgonido","Gorgonido Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Gorgonido Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Muricea californica en Loreto, BCS"
"1094","Octopus sp.","PBC","Pulpo","Pulpo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Pulpo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Octopus sp. en Loreto, BCS"
"1095","Panulirus interruptus","PBC","Langosta roja","Langosta roja Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Langosta roja Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Panulirus interruptus en Loreto, BCS"
"1096","Parastichopus parvimensis","PBC","Pepino","Pepino Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Pepino Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Parastichopus parvimensis en Loreto, BCS"
"1097","Patiria miniata","PBC","Estrella muricielago","Estrella muricielago Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Estrella muricielago Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Patiria miniata en Loreto, BCS"
"1098","Pisaster giganteus","PBC","Estrella gigante","Estrella gigante Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Estrella gigante Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Pisaster giganteus en Loreto, BCS"
"1099","Pycnopodia helianthoides","PBC","Estrella sol","Estrella sol Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Estrella sol Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Pycnopodia helianthoides en Loreto, BCS"
"1100","Strongylocentrotus purpuratus","PBC","Erizo morado","Erizo morado Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Erizo morado Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaE","Talla de Strongylocentrotus purpuratus en Loreto, BCS"
"1101","Anisotremus davidsoni","PBC","Sargo rayado","Sargo rayado Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Sargo rayado Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Anisotremus davidsoni en Ligui, BCS"
"1102","Caulolatilus princeps","PBC","Pez blanco","Pez blanco Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Pez blanco Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Caulolatilus princeps en Ligui, BCS"
"1103","Chromis punctipinnis","PBC","Castaneta herrera","Castaneta herrera Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Castaneta herrera Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Chromis punctipinnis en Ligui, BCS"
"1104","Embiotoca jacksoni","PBC","Mojarra negra","Mojarra negra Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Mojarra negra Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Embiotoca jacksoni en Ligui, BCS"
"1105","Girella nigricans","PBC","Chopa verde","Chopa verde Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Chopa verde Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Girella nigricans en Ligui, BCS"
"1106","Heterodontus francisci","PBC","Tiburon cornudo","Tiburon cornudo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Tiburon cornudo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Heterodontus francisci en Ligui, BCS"
"1107","Hypsypops rubicundus","PBC","Garibaldi","Garibaldi Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Garibaldi Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Hypsypops rubicundus en Ligui, BCS"
"1108","Mycteroperca xenarcha","PBC","Garropa jaspeada","Garropa jaspeada Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Garropa jaspeada Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Mycteroperca xenarcha en Ligui, BCS"
"1109","Mycteroperca sp.","PBC",NA,"NA Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","NA Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Mycteroperca sp. en Ligui, BCS"
"1110","Ophiodon elongatus","PBC","Molva","Molva Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Molva Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Ophiodon elongatus en Ligui, BCS"
"1111","Oxyjulis californica","PBC","Senorita","Senorita Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Senorita Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Oxyjulis californica en Ligui, BCS"
"1112","Paralabrax clathratus","PBC","Cabrilla sargacera","Cabrilla sargacera Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Cabrilla sargacera Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Paralabrax clathratus en Ligui, BCS"
"1113","Paralabrax nebulifer","PBC","Verdillo","Verdillo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Verdillo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Paralabrax nebulifer en Ligui, BCS"
"1114","Rhacochilus vacca","PBC","Mojarra muellera","Mojarra muellera Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Mojarra muellera Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Rhacochilus vacca en Ligui, BCS"
"1115","Rhinobatos productus","PBC","Guitarra viola","Guitarra viola Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Guitarra viola Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Rhinobatos productus en Ligui, BCS"
"1116","Scorpaenichthys marmoratus","PBC","Cabezon","Cabezon Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Cabezon Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Scorpaenichthys marmoratus en Ligui, BCS"
"1117","Sebastes auriculatus","PBC","Rocote moreno","Rocote moreno Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote moreno Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Sebastes auriculatus en Ligui, BCS"
"1118","Sebastes carnatus","PBC","Rocote amarillo","Rocote amarillo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote amarillo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Sebastes carnatus en Ligui, BCS"
"1119","Sebastes chrysomelas","PBC","Rocote mulato","Rocote mulato Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote mulato Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Sebastes chrysomelas en Ligui, BCS"
"1120","Sebastes flavidus","PBC","Rocote cola amarilla","Rocote cola amarilla Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote cola amarilla Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Sebastes flavidus en Ligui, BCS"
"1121","Sebastes rastrelliger","PBC","Rocote olivo","Rocote olivo Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote olivo Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Sebastes rastrelliger en Ligui, BCS"
"1122","Sebastes serranoides","PBC","Rocote falsa cabrilla","Rocote falsa cabrilla Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Rocote falsa cabrilla Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Sebastes serranoides en Ligui, BCS"
"1123","Seastes sp.","PBC",NA,"NA Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","NA Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Seastes sp. en Ligui, BCS"
"1124","Semicossyphus pulcher","PBC","Vieja californiana","Vieja californiana Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Vieja californiana Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Semicossyphus pulcher en Ligui, BCS"
"1125","Squatina californica","PBC","Angelote del Pacifico","Angelote del Pacifico Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Angelote del Pacifico Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Squatina californica en Ligui, BCS"
"1126","Stereolepis gigas","PBC","Mero pescada","Mero pescada Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Mero pescada Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Stereolepis gigas en Ligui, BCS"
"1127","Halichoeres semicinctus","PBC","Vieja puntos negros / Senorita roquera","Vieja puntos negros / Senorita roquera Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Vieja puntos negros / Senorita roquera Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Halichoeres semicinctus en Ligui, BCS"
"1128","Mycteroperca jordani","PBC","Baya","Baya Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Baya Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Mycteroperca jordani en Ligui, BCS"
"1129","Anthopleura sp.","PBC","Anemona gigante","Anemona gigante Tallas; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","Anemona gigante Abundancia; Baja California; Baja California Sur; Sonora; Monitoreo, Peces, Invertebrados","TallaF","Talla de Anthopleura sp. en Ligui, BCS"
